创意ID,创意名称,创意状态,创意审核状态,广告类型,推广目标,创意类型,笔记/素材ID,作者ID,笔记类型,商品ID,计划名称,计划ID,创意创建时间,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
1234635252,商销通投托管-糯糯杯大胸-自产-开挂-品牌人群-ROI-4.7,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67ebb7c0000000001b0249d3,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-开挂-品牌人群-ROI-4.7,110146854,2025-04-07 12:00:41,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1234632995,商销通投托管-经典大胸-自产-易如反掌-品牌人群-ROI-4.7,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67ecfa25000000001d023b2f,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-易如反掌-品牌人群-ROI-4.7,110123945,2025-04-07 12:00:09,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1227819117,商销通投托管-星河日系-自产-秘密-品牌人群-ROI-4.5-视频,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67e67beb000000001d01dc58,5c6e75ba000000001201be11,视频笔记,6789ec0af1397f0015ee89f0,商销通投托管-星河日系-自产-秘密-品牌人群-ROI-4.5-视频,109902468,2025-04-05 20:01:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1227943933,商销通投托管-经典大胸-自产-治愈-品牌人群-ROI-4.5-视频,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67e5ede1000000001d0194d1,5c6e75ba000000001201be11,视频笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-治愈-品牌人群-ROI-4.5-视频,109913513,2025-04-05 19:59:53,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1227892188,商销通投托管-经典大胸-自产-春夏-品牌人群-ROI-4.5,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67da8cc20000000003028970,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-春夏-品牌人群-ROI-4.5,109913497,2025-04-05 19:58:45,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1227757717,商销通投托管-糯糯杯大胸-自产-它都有-品牌人群-ROI-4.5-视频,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67e522e3000000001d02fa47,5c6e75ba000000001201be11,视频笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-它都有-品牌人群-ROI-4.5-视频,109907496,2025-04-05 19:57:45,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1227891898,商销通投托管-糯糯杯大胸-自产-视觉-品牌人群-ROI-4.5,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67e504dc000000001c009fa4,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-视觉-品牌人群-ROI-4.5,109930263,2025-04-05 19:56:45,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1228002503,商销通投托管-糯糯杯大胸-自产-裸感-品牌人群-ROI-4.5,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67e5f5d3000000001c00881a,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-裸感-品牌人群-ROI-4.5,109913441,2025-04-05 19:55:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1212909188,商销通投托管-糯糯杯大胸-自产-天菜-23~35-ROI-4.2,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67da2993000000000b01592f,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-天菜-23~35-ROI-4.2,109398321,2025-04-02 14:10:44,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1212965059,商销通投托管-糯糯杯大胸-自产-大胸微胖-23~35-ROI-4.2,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67d15b0e000000001201dfbc,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-大胸微胖-23~35-ROI-4.2,109426326,2025-04-02 14:09:55,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1206401991,商销通投托管-星河深V-自产-高楼-品牌人群-ROI-4.1,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67e5281c000000001e00bc4c,5c6e75ba000000001201be11,图文笔记,6789ec0af1397f0015ee89f0,商销通投托管-星河深V-自产-高楼-品牌人群-ROI-4.1,109133473,2025-04-01 09:50:06,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1171411003,商销通投托管-经典大胸-自产-显瘦神器-时髦新潮-ROI-3.25,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67c16251000000000d01580e,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-显瘦神器-时髦新潮-ROI-3.25,107848461,2025-03-25 10:32:03,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1171641660,商销通投托管-糯糯杯大胸-自产-天菜-时髦新潮-ROI-3.25,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67da2993000000000b01592f,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-天菜-时髦新潮-ROI-3.25,107854258,2025-03-25 10:31:26,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1171409319,商销通投托管-糯糯杯大胸-自产-大胸微胖-时髦新潮-ROI-3.25,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67d15b0e000000001201dfbc,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-大胸微胖-时髦新潮-ROI-3.25,107865769,2025-03-25 10:30:52,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1166718499,商销通投托管-经典大胸-自产-高颜值-品牌人群-ROI-3.24,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67da1636000000000302941e,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-高颜值-品牌人群-ROI-3.24,107687417,2025-03-24 11:32:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1167004717,商销通投托管-糯糯杯大胸-自产-天菜-店铺行为-ROI-3.24,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67da2993000000000b01592f,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-天菜-店铺行为-ROI-3.24,107693232,2025-03-24 11:31:32,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1152752184,商销通投托管-糯糯杯大胸-自产-呼吸-品牌人群-ROI-3.21,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67daac53000000001203fc93,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-呼吸-品牌人群-ROI-3.21,107245587,2025-03-21 11:30:35,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1148884578,商销通投托管-星河日系-自产-小胸逆袭-精致中产-ROI-3.20,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67cfffe6000000001201c782,5c6e75ba000000001201be11,图文笔记,"6789e97112147e00159ab60d,6789ec0af1397f0015ee89f0",商销通投托管-星河日系-自产-小胸逆袭-精致中产-ROI-3.20,107104976,2025-03-20 15:38:43,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1149104066,商销通投托管-经典大胸-自产-又瘦又有型-精致中产-ROI-3.20,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67cff5f700000000090140d0,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-又瘦又有型-精致中产-ROI-3.20,107116285,2025-03-20 15:37:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1148848391,商销通投托管-糯糯杯大胸-自产-大胸显瘦-高级感穿搭-ROI-3.20,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-大胸显瘦-高级感穿搭-ROI-3.20,107127553,2025-03-20 15:36:01,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1148986269,商销通投托管-糯糯杯大胸-自产-天菜-品牌人群-ROI-3.20,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67da2993000000000b01592f,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-天菜-品牌人群-ROI-3.20,107110426,2025-03-20 15:34:07,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1143598564,商销通投托管-经典大胸-自产-又瘦又有型-细节装饰-ROI-3.19,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67cff5f700000000090140d0,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-又瘦又有型-细节装饰-ROI-3.19,106930076,2025-03-19 15:09:56,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1143760964,商销通投托管-经典大胸-自产-又瘦又有型-价格囤货-ROI-3.19,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67cff5f700000000090140d0,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-又瘦又有型-价格囤货-ROI-3.19,106947079,2025-03-19 15:09:30,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1143080991,商销通投托管-经典大胸-自产-显瘦神器-店铺行为-ROI-3.19,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67c16251000000000d01580e,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-显瘦神器-店铺行为-ROI-3.19,106913650,2025-03-19 13:36:24,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1139978029,商销通投托管-经典大胸-自产-显瘦神器-23~35-ROI-3.18,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67c16251000000000d01580e,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-显瘦神器-23~35-ROI-3.18,106839217,2025-03-18 21:09:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1140036751,商销通投托管-糯糯杯大胸-自产-大胸显瘦-23~35-ROI-3.18,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-大胸显瘦-23~35-ROI-3.18,106816777,2025-03-18 21:08:20,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132518276,商销通投托管-糯糯杯小胸-自产-自信秘籍-店铺行为-ROI-3.17,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67d2b67c000000000d0149dc,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯小胸-自产-自信秘籍-店铺行为-ROI-3.17,106530800,2025-03-17 11:39:54,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132463156,商销通投托管-糯糯杯小胸-自产-自信秘籍-品牌人群-ROI-3.17,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67d2b67c000000000d0149dc,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯小胸-自产-自信秘籍-品牌人群-ROI-3.17,106530774,2025-03-17 11:39:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132569115,商销通投托管-糯糯杯大胸-自产-纸片人-店铺行为-ROI-3.17,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67d15c61000000001203fb29,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-纸片人-店铺行为-ROI-3.17,106530294,2025-03-17 11:30:47,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132285769,商销通投托管-糯糯杯大胸-自产-纸片人-直播人群-ROI-3.17,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67d15c61000000001203fb29,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-纸片人-品牌人群-ROI-3.17,106552810,2025-03-17 11:30:26,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132393642,商销通投托管-星河日系-自产-小胸逆袭-服饰上新-ROI-3.17,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67cfffe6000000001201c782,5c6e75ba000000001201be11,图文笔记,"6789e97112147e00159ab60d,6789ec0af1397f0015ee89f0",商销通投托管-星河日系-自产-小胸逆袭-服饰上新-ROI-3.17,106547003,2025-03-17 11:29:03,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132452329,商销通投托管-星河日系-自产-小胸逆袭-高级感穿搭-ROI-3.17,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67cfffe6000000001201c782,5c6e75ba000000001201be11,图文笔记,"6789ec0af1397f0015ee89f0,6789e97112147e00159ab60d",商销通投托管-星河日系-自产-小胸逆袭-高级感穿搭-ROI-3.17,106536102,2025-03-17 11:28:50,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132340284,商销通投托管-星河日系-自产-小胸逆袭-店铺行为-ROI-3.17,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67cfffe6000000001201c782,5c6e75ba000000001201be11,图文笔记,"6789e97112147e00159ab60d,6789ec0af1397f0015ee89f0",商销通投托管-星河日系-自产-小胸逆袭-店铺行为-ROI-3.17,106552708,2025-03-17 11:28:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132566317,商销通投托管-经典大胸-自产-又瘦又有型-服饰上新-ROI-3.17,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67cff5f700000000090140d0,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-又瘦又有型-服饰上新-ROI-3.17,106536022,2025-03-17 11:27:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1132392459,商销通投托管-经典大胸-自产-又瘦又有型-高级感穿搭-ROI-3.17,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67cff5f700000000090140d0,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-又瘦又有型-高级感穿搭-ROI-3.17,106546902,2025-03-17 11:27:07,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1120078705,商销通投托管-糯糯杯大胸-自产-大胸微胖-品牌人群-ROI-3.14,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67d15b0e000000001201dfbc,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-大胸微胖-品牌人群-ROI-3.14,106176617,2025-03-14 14:09:18,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1120020960,商销通投托管-经典大胸-自产-又瘦又有型-店铺行为-ROI-3.14,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67cff5f700000000090140d0,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-又瘦又有型-店铺行为-ROI-3.14,106187598,2025-03-14 14:07:52,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1109910337,商销通投托管-星河日系-自产-浅春-品牌人群-ROI-3.12,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67d0022f000000000603ce87,5c6e75ba000000001201be11,图文笔记,"6789ec0af1397f0015ee89f0,6789e97112147e00159ab60d",商销通投托管-星河日系-自产-浅春-品牌人群-ROI-3.12,105835324,2025-03-12 14:10:38,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1109982036,商销通投托管-星河日系-自产-小胸逆袭-品牌人群-ROI-3.12,被计划暂停,审核通过,通投,商品7日总下单ROI,笔记（商品组件）,67cfffe6000000001201c782,5c6e75ba000000001201be11,图文笔记,"6789ec0af1397f0015ee89f0,6789e97112147e00159ab60d",商销通投托管-星河日系-自产-小胸逆袭-品牌人群-ROI-3.12,105842266,2025-03-12 14:10:10,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1109850353,商销通投托管-经典大胸-自产-又瘦又有型-品牌人群-ROI-3.12,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67cff5f700000000090140d0,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-又瘦又有型-品牌人群-ROI-3.12,105842228,2025-03-12 14:09:33,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1096241528,商销通投托管-糯糯杯大胸-自产-大胸显瘦-38大促-ROI-3.9,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投托管-糯糯杯大胸-自产-大胸显瘦-38大促-ROI-3.9,105355316,2025-03-09 19:10:52,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1096166113,商销通投托管-经典大胸-自产-显瘦神器-38大促-ROI-3.9,被计划暂停,不满足审核条件,通投,商品7日总下单ROI,笔记（商品组件）,67c16251000000000d01580e,5c6e75ba000000001201be11,图文笔记,6789edbc2b5554001514e8f8,商销通投托管-经典大胸-自产-显瘦神器-38大促-ROI-3.9,105368056,2025-03-09 19:10:15,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1081902339,商销新客通投托管-糯糯杯大胸-自产-大胸显瘦-品牌人群-ROI-3.6,暂停,审核拒绝,通投,商品7日总下单ROI,笔记（商品组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销新客通投托管-糯糯杯大胸-自产-大胸显瘦-品牌人群-ROI-3.6,104881116,2025-03-06 16:00:25,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
1081829549,商销通投手动-糯糯杯大胸-自产-大胸显瘦-品牌人群-ROI-3.6,暂停,审核拒绝,通投,商品7日总下单ROI,笔记（商品组件）,67c166ae000000000903b4ad,5c6e75ba000000001201be11,图文笔记,6789edff6dd9a600157bdae8,商销通投手动-糯糯杯大胸-自产-大胸显瘦-品牌人群-ROI-3.6,104886974,2025-03-06 15:57:58,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
