创意ID,创意名称,创意状态,创意审核状态,广告类型,推广目标,创意类型,笔记/素材ID,作者ID,笔记类型,商品ID,计划名称,计划ID,创意创建时间,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
-,合计1591条记录,-,-,-,-,-,-,-,-,-,-,-,-,565.67,2654,144,5.43%,3.93,213.14,11,51.42,0.17,0,7,80.81,0,0,0.0,4,141.42,1,565.67,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,4,0,0.0
4665233368,智R托管-君君来啦-AGXI-定向-26.5.8-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,692e9bcb000000001e0098ec,63ccb44700000000260068ba,图文笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人图文-AGXI-定向-26.5.8-达人直投,192576891,2026-05-08 17:40:41,9.88,34,4,11.76%,2.47,290.59,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4665233367,智R托管-美丽小玉-AGXI-定向-26.5.8-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69297a20000000001e0103f8,5b51c15ae8ac2b42933a7fb3,图文笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人图文-AGXI-定向-26.5.8-达人直投,192576891,2026-05-08 17:40:41,10.41,48,6,12.5%,1.74,216.88,1,10.41,0.2,0,1,10.41,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4645738187,智R托管-王鹤润rain-AGXI-系统-26.5.7-达人直投,审核状态异常,审核拒绝,通投,商品7日总支付ROI,笔记（商品组件）,69fac4f300000000360005ad,56d792871c07df14860fcc5a,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-王鹤润rain-AGXI-系统-26.5.7-达人直投,192086809,2026-05-07 10:14:16,22.53,23,1,4.35%,22.53,979.57,1,22.53,0.1,0,1,22.53,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4635852263,智R托管-今天开心了没-光感白肌饮-系统-26.4.22-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69e08b2c000000001f00493b,63542425000000001802a63f,视频笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-05-06 15:26:02,4.56,168,3,1.79%,1.52,27.14,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4635852262,智R托管-怎么吃不饱-光感白肌饮-系统-26.4.22-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69d8a51b000000002200d999,5ca4800d0000000016007b4f,图文笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-05-06 15:26:02,1.01,158,9,5.7%,0.11,6.39,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4634746696,智R托管-周小闹-AGXI-系统-26.5.6-达人直投,审核状态异常,审核拒绝,通投,商品7日总支付ROI,笔记（商品组件）,69f1bd770000000036031d8a,5aeab9b8e8ac2b7fd2732a56,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-周小闹-AGXI-系统-26.5.6-达人直投,191846654,2026-05-06 13:49:59,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4632889726,智R托管-小岁-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cb3dbf00000000210054e7,634157fa000000001802ff07,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人合集-AGXI-系统-26.5.6-达人直投,191773297,2026-05-06 10:36:34,0.02,59,2,3.39%,0.01,0.34,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632889725,智R托管-小周快点用-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cf6931000000001b001387,65fe80e1000000000b00c3e5,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人合集-AGXI-系统-26.5.6-达人直投,191773297,2026-05-06 10:36:34,0.71,60,4,6.67%,0.18,11.83,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632889724,智R托管-乐芒果-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cf569b0000000022003abc,67c680e6000000000a03c6ff,图文笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人合集-AGXI-系统-26.5.6-达人直投,191773297,2026-05-06 10:36:34,85.94,235,16,6.81%,5.37,365.7,2,42.97,0.27,0,2,42.97,0,0,0.0,1,85.94,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,1,0,0.0
4632889723,智R托管-冰糖柔柔子-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69d350460000000022028e63,66c961cd000000001d0206de,图文笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人合集-AGXI-系统-26.5.6-达人直投,191773297,2026-05-06 10:36:34,10.96,28,3,10.71%,3.65,391.43,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632889722,智R托管-荔枝冰茶-AGXI-系统-26.5.6-达人直投,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69d4e9300000000023004503,654a20bd00000000020139c9,图文笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人合集-AGXI-系统-26.5.6-达人直投,191773297,2026-05-06 10:36:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4632889721,智R托管-一颗甜甜圈-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69d73f5c000000002103b4ad,5ba98cff0a5c4a0001134be2,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人合集-AGXI-系统-26.5.6-达人直投,191773297,2026-05-06 10:36:34,1.30,40,3,7.5%,0.43,32.5,1,1.30,0.05,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632889720,智R托管-黑魔仙-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69df63a9000000001f000f30,593e70e850c4b4231a0c391f,图文笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人合集-AGXI-系统-26.5.6-达人直投,191773297,2026-05-06 10:36:34,118.34,144,9,6.25%,13.15,821.81,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632889719,智R托管-萧枫-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69df2996000000001b023330,6121c65e0000000001014761,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-达人合集-AGXI-系统-26.5.6-达人直投,191773297,2026-05-06 10:36:34,6.47,43,4,9.3%,1.62,150.47,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632327342,智R托管-mumusays-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,687624750000000013011d57,5f8e5c67000000000101e352,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-合集-AGXI-系统-26.5.6-达人直投,191761215,2026-05-06 10:04:13,0.03,84,1,1.19%,0.03,0.36,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632327341,智R托管-teteee-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69e5e6c5000000002103bad1,5a8babb24eacab2350d2aa8c,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-合集-AGXI-系统-26.5.6-达人直投,191761215,2026-05-06 10:04:13,1.50,73,1,1.37%,1.5,20.55,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632327340,智R托管-叶子雯Rowan-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69e881f400000000220015e5,5902ae0f6a6a695f5768b7df,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-合集-AGXI-系统-26.5.6-达人直投,191761215,2026-05-06 10:04:13,0.46,13,0,0.0%,0.0,35.38,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632327339,智R托管-吉吉的生活琐记-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69e9f3b9000000001f031801,598019c65e87e7470014aea7,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-合集-AGXI-系统-26.5.6-达人直投,191761215,2026-05-06 10:04:13,1.52,50,8,16.0%,0.19,30.4,1,1.52,0.02,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632327338,智R托管-圆师傅-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69ef213900000000230173d7,5a55b5634eacab24ad8fe69d,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-合集-AGXI-系统-26.5.6-达人直投,191761215,2026-05-06 10:04:13,1.24,56,3,5.36%,0.41,22.14,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632327337,智R托管-蚊蚊朋友圈-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69ef43f5000000003700e64d,60c9638d000000000100b98e,图文笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-合集-AGXI-系统-26.5.6-达人直投,191761215,2026-05-06 10:04:13,0.04,60,1,1.67%,0.04,0.67,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632327336,智R托管-克里斯拖-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69f03428000000003601fce7,5a191bb64eacab1d1678e6e6,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-合集-AGXI-系统-26.5.6-达人直投,191761215,2026-05-06 10:04:13,8.86,180,13,7.22%,0.68,49.22,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4632327335,智R托管-Ruiren蕤人-AGXI-系统-26.5.6-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,690c4c850000000007023d0e,59fa3f3c4eacab5cb162c630,视频笔记,"67eb97e85d35ce0001a96c29,67f62ea104afe30001b8d8ed",智R托管-合集-AGXI-系统-26.5.6-达人直投,191761215,2026-05-06 10:04:13,3.11,11,1,9.09%,3.11,282.73,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4566753170,智R搜索-实现大-新X白-系统-26.4.30,暂停,审核通过,搜索,商品7日总支付ROI,笔记（商品组件）,67ecf570000000001b03db8b,59cde3b9db2e6029a99da214,图文笔记,"67f6247db2c30c00015cbc5d,6858efa562560900014a4305,67a96fff17cfa0000166a95f,67f62ea104afe30001b8d8ed,68a595d130bf8c0001e0f7ed",智R搜索-合集-新X白-系统-26.4.30,190480711,2026-04-30 10:53:23,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4566360561,智R搜索-全都有-新X白-系统-26.4.30,被计划暂停,审核通过,搜索,商品7日总支付ROI,笔记（商品组件）,69bcc6520000000022026af1,59cde3b9db2e6029a99da214,图文笔记,"6858efa562560900014a4305,67f6247db2c30c00015cbc5d",智R搜索-合集-新X白-系统-26.4.30,190480711,2026-04-30 10:16:13,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4566360560,智R搜索-正确打-新X白-系统-26.4.30,被计划暂停,审核通过,搜索,商品7日总支付ROI,笔记（商品组件）,69b8a79c00000000220241ca,59cde3b9db2e6029a99da214,图文笔记,"6858efa562560900014a4305,67f6247db2c30c00015cbc5d",智R搜索-合集-新X白-系统-26.4.30,190480711,2026-04-30 10:16:13,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4566360559,智R搜索-逆袭上镜-新X白-系统-26.4.30,被计划暂停,审核通过,搜索,商品7日总支付ROI,笔记（商品组件）,697c444a000000002802347b,59cde3b9db2e6029a99da214,图文笔记,"6858efa562560900014a4305,67f6247db2c30c00015cbc5d",智R搜索-合集-新X白-系统-26.4.30,190480711,2026-04-30 10:16:13,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313445,智R托管-美貌的-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69bd0433000000001e00fb34,59cde3b9db2e6029a99da214,视频笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313444,智R托管-暂停键-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69e1f5cd000000001a03495b,59cde3b9db2e6029a99da214,视频笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313443,智R托管-步把糖-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69dc96f1000000002301f332,59cde3b9db2e6029a99da214,视频笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313442,智R托管-年轻怎-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,698172d1000000002801e246,59cde3b9db2e6029a99da214,图文笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313441,智R托管-抗不对-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69b12ec5000000000601e472,59cde3b9db2e6029a99da214,视频笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313440,智R托管-悄悄垮-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69df2a68000000001f001ad8,59cde3b9db2e6029a99da214,视频笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313439,智R托管-会报答-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cf88c5000000001d01e603,59cde3b9db2e6029a99da214,视频笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313438,智R托管-看小韩-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69d70c74000000001a02cdfd,59cde3b9db2e6029a99da214,视频笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4545313437,智R托管-甩掉黄-AGXI-定向-26.4.28,被计划暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cdcf9f000000001e00c4ba,59cde3b9db2e6029a99da214,图文笔记,"67eb97e85d35ce0001a96c29,67f62e4eec137400010dc1cb,67f62ea104afe30001b8d8ed",智R托管-优质合集-AGXI-定向-26.4.28,189931245,2026-04-28 17:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4527121258,智R托管-曼曼子-AGXI-系统-26.4.27-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69a94b080000000016008b95,6243fe540000000010004359,视频笔记,"67f62ea104afe30001b8d8ed,67eb97e85d35ce0001a96c29",智R托管-曼曼子-AGXI-系统-26.4.27-达人直投,189414726,2026-04-27 10:32:59,24.38,386,13,3.37%,1.88,63.16,1,24.38,0.15,0,1,24.38,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4465188416,智R托管-山药丝丝-光感白肌饮-系统-26.4.22-达人直投,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69d4e067000000001a02c495,5af2f40f11be10339c86a447,图文笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-04-22 09:37:17,32.21,57,6,10.53%,5.37,565.09,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4465188415,智R托管-桥蔓-光感白肌饮-系统-26.4.22-达人直投,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69c0b88d0000000022027fcf,6184030300000000100040b3,图文笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-04-22 09:37:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4465188414,智R托管-地道姐k-光感白肌饮-系统-26.4.22-达人直投,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cf72aa0000000021038d3f,5a5a03324eacab79c4981043,视频笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-04-22 09:37:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4465188413,智R托管-粘豆包公主-光感白肌饮-系统-26.4.22-达人直投,有效,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cf8112000000001d01f0e6,63fb1225000000001f0313d3,图文笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-04-22 09:37:17,15.01,15,2,13.33%,7.51,1000.67,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4465188412,智R托管-ForU_Style-光感白肌饮-系统-26.4.22-达人直投,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cfa24a0000000021004de5,605ff6ed000000000100a50d,图文笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-04-22 09:37:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4465188411,智R托管-玉轩-光感白肌饮-系统-26.4.22-达人直投,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cf3b9a000000001f006b54,67d7f2d1000000000e01fff1,视频笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-04-22 09:37:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4465188410,智R托管-屋里dd-光感白肌饮-系统-26.4.22-达人直投,暂停,审核通过,通投,商品7日总支付ROI,笔记（商品组件）,69cf6543000000001a03686e,61eff0ac0000000010007090,视频笔记,"67bd894629b9f70001b66fed,67a96f5af4fe140001803e33",智R托管-达人合集-光感白肌饮-系统-26.4.22-达人直投,187928942,2026-04-22 09:37:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
