创意ID,创意名称,创意状态,创意审核状态,广告类型,推广目标,创意类型,笔记/素材ID,作者ID,笔记类型,计划名称,计划ID,创意创建时间,消费,展现量,点击量,点击率,平均点击成本,平均千次展示费用,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,7日总商品访客量,7日总商品访客成本,7日总商品加购量,7日总商品加购成本,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,店铺新客商品访问量,店铺新客支付订单量,店铺新客支付金额
-,合计899条记录,-,-,-,-,-,-,-,-,-,-,-,3.57,22,1,4.55%,3.57,162.27,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4700327473,直播通投托管-直播笔记-自产-福利速抢-系统-ROI-5.11,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690dbde0000000000402319f,5c6e75ba000000001201be11,视频笔记,直播通投托管-直播笔记-自产-福利速抢-系统-ROI-5.11,193329794,2026-05-11 13:45:49,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4700019207,直播通投托管-粉底液-自产-穿白T-系统-ROI-2026.5.11,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69eae508000000001f00153c,5c6e75ba000000001201be11,视频笔记,直播通投托管-粉底液-自产-穿白T-系统-ROI-2026.5.11,193329590,2026-05-11 13:43:03,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4569886865,直播通投托管-波波杯-混剪-轻盈好有型-直播人群-ROI-2026.4.30,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69eb19ac0000000022024a80,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-混剪-轻盈好有型-直播人群-ROI-2026.4.30,190559001,2026-04-30 15:06:27,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4492687545,直播通投托管-粉底液-自产-穿白T-直播人群-ROI-2026.4.24,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69eae508000000001f00153c,5c6e75ba000000001201be11,视频笔记,直播通投托管-粉底液-自产-穿白T-直播人群-ROI-2026.4.24,188562616,2026-04-24 11:54:45,0.00,1,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4492599274,直播通投托管-波波杯-混剪-优雅感-直播人群-ROI-2026.4.24,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69e9ba0000000000230076d3,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-混剪-优雅感-直播人群-ROI-2026.4.24,188582327,2026-04-24 11:53:43,0.09,1,0,0.0%,0.0,90.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4457427862,直播通投托管-小时光-自产-就爱上-细节装饰（36+）-ROI-2026.4.21,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69e598ca000000001f005abd,5c6e75ba000000001201be11,视频笔记,直播通投托管-小时光-自产-就爱上-细节装饰（36+）-ROI-2026.4.21,187802952,2026-04-21 17:15:39,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4423681464,直播通投托管-经典大胸-自产-谁说大胸-轻奢人群（36+）-ROI-4.18,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6971a091000000001a02d168,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-谁说大胸-轻奢人群（36+）-ROI-4.18,187119717,2026-04-18 21:04:29,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4423520289,直播通投托管-波波杯-自产-美依礼芽爆款-灵犀AIPS人群-ROI-2026.4.18,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69c4f796000000002800b278,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-自产-美依礼芽爆款-灵犀AIPS人群-ROI-2026.4.18,187114227,2026-04-18 21:02:54,0.00,1,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4423567969,直播通投托管-粉底液-自产-聚拢又隐形-直播人群-ROI-2026.4.18,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69e207b2000000001e00c96a,5c6e75ba000000001201be11,视频笔记,直播通投托管-粉底液-自产-聚拢又隐形-直播人群-ROI-2026.4.18,187119587,2026-04-18 20:58:38,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4409490395,直播通投托管-救星杯-自产-空气感春夏（广）-细节装饰（36+）-ROI-2026.4.17,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69ce165b000000001f004761,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-空气感春夏（广）-细节装饰（36+）-ROI-2026.4.17,186843706,2026-04-17 16:05:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4404679895,直播通投托管-小时光-自产-就爱上-细节装饰（36+）-ROI-2026.4.17,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69e0a58c000000001e00e633,5c6e75ba000000001201be11,视频笔记,直播通投托管-小时光-自产-就爱上-细节装饰（36+）-ROI-2026.4.17,186722642,2026-04-17 09:20:14,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4404709570,直播通投托管-救星杯-自产-给到一个夯（广）-直播人群-ROI-4.17,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69e086b40000000022003598,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-给到一个夯（广）-直播人群-ROI-4.17,186722607,2026-04-17 09:18:49,0.00,5,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4394069824,直播通投托管-救星杯-自产-内衣太懂了-细节装饰（36+）-ROI-2026.4.16,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,69cf1a140000000028009b6e,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-内衣太懂了-细节装饰（36+）-ROI-2026.4.16,186474516,2026-04-16 12:58:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4393464215,直播通投托管-波波杯-自产-很曼妙-灵犀AIPS人群-ROI-2026.4.16,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69ddb4dd000000001b002b1f,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-自产-很曼妙-灵犀AIPS人群-ROI-2026.4.16,186467216,2026-04-16 12:04:32,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4359682370,直播通投托管-波波杯-自产-显瘦内衣-灵犀AIPS人群-ROI-2026.4.13,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69b36e5800000000040030bd,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-自产-显瘦内衣-灵犀AIPS人群-ROI-2026.4.13,185816414,2026-04-13 18:20:13,0.00,2,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4356601248,直播通投托管-救星杯-自产-给到一个夯-直播人群-ROI-4.13,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,69dc875d000000002301e647,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-给到一个夯-直播人群-ROI-4.13,185720487,2026-04-13 14:15:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4356248045,直播通投托管-救星杯-自产-夯爆了（广）-直播人群-ROI-4.13,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69dc839e00000000210136b7,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-夯爆了（广）-直播人群-ROI-4.13,185708853,2026-04-13 13:55:59,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4356137649,直播通投托管-波波杯-自产-纸片人内衣-灵犀AIPS人群-ROI-4.13,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69364779000000001e02d173,5c6e75ba000000001201be11,图文笔记,直播通投托管-波波杯-自产-纸片人内衣-灵犀AIPS人群-ROI-4.13,185693174,2026-04-13 13:54:23,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4356133975,直播通投托管-波波杯-混剪-大胸天菜-灵犀AIPS人群-ROI-2026.4.13,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69bcacb2000000001f007455,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-混剪-大胸天菜-灵犀AIPS人群-ROI-2026.4.13,185693092,2026-04-13 13:52:36,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4322778513,直播通投托管-波波杯-自产-大胸穿上-直播人群-ROI-2026.4.10,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,698f0ec7000000001a02088c,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-自产-大胸穿上-直播人群-ROI-2026.4.10,185219422,2026-04-10 14:57:56,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4292997364,直播通投托管-救星杯-自产-跟着小美穿（广）-细节装饰（36+）-ROI-2026.4.8,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69cf5d55000000001d01d697,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-跟着小美穿（广）-细节装饰（36+）-ROI-2026.4.8,184609939,2026-04-08 09:49:48,0.07,1,0,0.0%,0.0,70.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0,0.0
4255715622,直播通投托管-救星杯-自产-内衣太懂了-直播人群-ROI-2026.4.4,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,69cf1a140000000028009b6e,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-内衣太懂了-直播人群-ROI-2026.4.4,184192674,2026-04-04 20:16:19,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4255655841,直播通投托管-救星杯-自产-空气感春夏（广）-直播人群-ROI-2026.4.4,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69ce165b000000001f004761,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-空气感春夏（广）-直播人群-ROI-2026.4.4,184198673,2026-04-04 20:14:04,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4214839809,直播通投托管-经典大胸-混剪-春夏穿衣-系统-ROI-2026.4.1,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69aaa199000000000e00e650,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-混剪-春夏穿衣-系统-ROI-2026.4.1,183519467,2026-04-01 13:46:39,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4212178916,直播通投托管-救星杯-自产-跟着小美穿-细节装饰（36+）-ROI-2026.4.1,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,69c4f54c000000001f0053d8,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-跟着小美穿-细节装饰（36+）-ROI-2026.4.1,183445024,2026-04-01 09:37:56,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4188038511,直播通投托管-小懒猫-自产-秋冬舒适无痕-系统-ROI-3.30,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,690dc37c000000000400187b,5c6e75ba000000001201be11,视频笔记,直播通投托管-小懒猫-自产-秋冬舒适无痕-系统-ROI-3.30,183039877,2026-03-30 10:30:38,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4155516191,直播通投托管-波波杯-混剪-秋冬不显胖-直播人群-ROI-3.27,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,69152dac0000000005039afc,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-混剪-秋冬不显胖-直播人群-ROI-3.27,182604873,2026-03-27 10:58:00,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4155547392,直播通投托管-救星杯-自产-跟着小美穿-直播人群-ROI-2026.3.27,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,69c4f54c000000001f0053d8,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-跟着小美穿-直播人群-ROI-2026.3.27,182610136,2026-03-27 10:47:02,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4155529672,直播通投托管-波波杯-自产-美依礼芽爆款-直播人群-ROI-2026.3.27,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69c4f796000000002800b278,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-自产-美依礼芽爆款-直播人群-ROI-2026.3.27,182612754,2026-03-27 10:38:41,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4132791607,直播通投托管-救星杯-混剪-穿出蜜桃胸-直播人群-ROI-2026.3.25,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69bbc10c00000000230060e4,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-混剪-穿出蜜桃胸-直播人群-ROI-2026.3.25,182146677,2026-03-25 10:00:48,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4121184565,直播通投托管-救星杯-自产-空气感春夏-直播人群-ROI-2026.3.24,审核状态异常,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,69a92330000000000e00df32,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-空气感春夏-直播人群-ROI-2026.3.24,181935932,2026-03-24 10:03:31,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4113386085,直播通投托管-经典大胸-混剪-春夏穿衣-直播人群-ROI-2026.3.23,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69aaa199000000000e00e650,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-混剪-春夏穿衣-直播人群-ROI-2026.3.23,181796249,2026-03-23 15:07:17,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4083661664,直播通投托管-救星杯-自产-跪谢美依礼芽-直播人群-ROI-2026.3.20,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69b3c573000000002301ff82,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-跪谢美依礼芽-直播人群-ROI-2026.3.20,181303704,2026-03-20 15:54:50,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4083643564,直播通投托管-糯糯杯小胸-混剪-不硬挤-细节装饰（36+）-ROI-2026.3.20,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69bce985000000002102f0ac,5c6e75ba000000001201be11,视频笔记,直播通投托管-糯糯杯小胸-混剪-不硬挤-细节装饰（36+）-ROI-2026.3.20,181323618,2026-03-20 15:48:41,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4083304847,直播通投托管-波波杯-混剪-大胸天菜-细节装饰（36+）-ROI-2026.3.20,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69bcacb2000000001f007455,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-混剪-大胸天菜-细节装饰（36+）-ROI-2026.3.20,181322543,2026-03-20 15:32:52,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4073076696,直播通投托管-救星杯-混剪-穿出蜜桃胸-细节装饰（36+）-ROI-2026.3.19,被计划暂停,审核拒绝,通投,直播间直接支付ROI,笔记（直播组件）,69bbc10c00000000230060e4,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-混剪-穿出蜜桃胸-细节装饰（36+）-ROI-2026.3.19,181102975,2026-03-19 18:00:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4010368119,直播通投托管-救星杯-自产-跪谢美依礼芽-细节装饰（36+）-ROI-2026.3.13,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69b3c573000000002301ff82,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-跪谢美依礼芽-细节装饰（36+）-ROI-2026.3.13,179822686,2026-03-13 16:30:27,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4007038799,直播通投托管-经典大胸-混剪-只服它-细节装饰（36+）-ROI-2026.3.13,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69b372650000000004000168,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-混剪-只服它-细节装饰（36+）-ROI-2026.3.13,179732135,2026-03-13 11:24:14,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4006815351,直播通投托管-波波杯-自产-显瘦内衣-细节装饰（36+）-ROI-2026.3.13,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69b36e5800000000040030bd,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-自产-显瘦内衣-细节装饰（36+）-ROI-2026.3.13,179732100,2026-03-13 11:23:34,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3999877311,直播通投托管-经典大胸-自产-谁说大胸-灵犀AIPS人群-ROI-3.12,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,6971a091000000001a02d168,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-谁说大胸-灵犀AIPS人群-ROI-3.12,179604183,2026-03-12 17:59:38,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3999875589,直播通投托管-救星杯-混剪-穿衣不臃肿-灵犀AIPS人群-ROI-3.12,被计划暂停,不满足审核条件,通投,直播间直接支付ROI,笔记（直播组件）,6985a2ca000000001a031605,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-混剪-穿衣不臃肿-灵犀AIPS人群-ROI-3.12,179593286,2026-03-12 17:58:30,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
4000122575,直播通投托管-经典大胸-自产-直接小一圈-细节装饰（36+）-ROI-2026.3.12,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,698f1049000000002801d12a,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-直接小一圈-细节装饰（36+）-ROI-2026.3.12,179612864,2026-03-12 17:53:33,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3989958941,直播通投托管-救星杯-自产-空气感春夏-细节装饰（36+）-ROI-2026.3.11,暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69a92330000000000e00df32,5c6e75ba000000001201be11,视频笔记,直播通投托管-救星杯-自产-空气感春夏-细节装饰（36+）-ROI-2026.3.11,179359590,2026-03-11 17:37:10,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3985361096,直播通投托管-经典大胸-自产-嘎嘎显瘦-直播人群-ROI-3.11,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,698d9110000000000e00e7e4,5c6e75ba000000001201be11,视频笔记,直播通投托管-经典大胸-自产-嘎嘎显瘦-直播人群-ROI-3.11,179242683,2026-03-11 10:24:39,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3985054538,直播通投托管-波波杯-自产-纤薄利落-细节装饰（36+）-ROI-2026.3.11,计划处于暂停时段,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69a926c4000000000e00ef23,5c6e75ba000000001201be11,视频笔记,直播通投托管-波波杯-自产-纤薄利落-细节装饰（36+）-ROI-2026.3.11,179246603,2026-03-11 10:21:11,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
3985152574,直播通投托管-波波杯-自产-纸片人内衣-细节装饰（36+）-ROI-3.11,被计划暂停,审核通过,通投,直播间直接支付ROI,笔记（直播组件）,69364779000000001e02d173,5c6e75ba000000001201be11,图文笔记,直播通投托管-波波杯-自产-纸片人内衣-细节装饰（36+）-ROI-3.11,179258170,2026-03-11 10:19:45,0.00,0,0,0.0%,0.0,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0.0,0,0,0
